Ord_id,Order_ID,Order_Date,Order_Priority
2174,47109,11/9/2012,HIGH
2175,47556,11/16/2012,LOW
2176,47712,11/23/2012,LOW
2177,48135,11/30/2012,HIGH
2178,48161,12/7/2012,NOT SPECIFIED
2179,48515,12/14/2012,CRITICAL
2180,50567,12/21/2012,MEDIUM
2181,51623,12/28/2012,CRITICAL
2182,52194,1/4/2013,CRITICAL
2183,52291,1/11/2013,CRITICAL
2184,54370,1/18/2013,NOT SPECIFIED
2185,54659,1/25/2013,HIGH
2186,54981,2/1/2013,HIGH
2187,55361,2/8/2013,NOT SPECIFIED
2188,55908,2/15/2013,HIGH
2189,56257,2/22/2013,MEDIUM
2190,57029,3/1/2013,CRITICAL
2191,58145,3/8/2013,MEDIUM
2192,58151,3/15/2013,HIGH
2193,58659,3/22/2013,HIGH
2194,58727,3/29/2013,MEDIUM
2195,1537,4/5/2013,NOT SPECIFIED
2196,4580,4/12/2013,NOT SPECIFIED
2197,8097,4/19/2013,MEDIUM
2198,8677,4/26/2013,HIGH
2199,10114,5/3/2013,CRITICAL
2200,11236,5/10/2013,HIGH
2201,11687,5/17/2013,HIGH
2202,12643,5/24/2013,LOW
2203,13089,5/31/2013,NOT SPECIFIED
2204,13378,6/7/2013,LOW
2205,13824,6/14/2013,LOW
2206,18562,6/21/2013,CRITICAL
2207,20737,6/28/2013,MEDIUM
2208,20900,7/5/2013,LOW
2209,26658,7/12/2013,HIGH
2210,27271,7/19/2013,NOT SPECIFIED
2211,28001,7/26/2013,CRITICAL
2212,28161,11/2/2012,NOT SPECIFIED
2213,29350,11/9/2012,HIGH
2214,29666,11/16/2012,NOT SPECIFIED
2215,29700,11/23/2012,MEDIUM
2216,30754,11/30/2012,LOW
2217,31650,12/7/2012,NOT SPECIFIED
2218,32292,12/14/2012,LOW
2219,35201,12/21/2012,LOW
2220,35360,12/28/2012,CRITICAL
2221,35492,1/4/2013,MEDIUM
2222,37473,1/11/2013,LOW
2223,39079,1/18/2013,HIGH
2224,40356,1/25/2013,NOT SPECIFIED
2225,42599,2/1/2013,MEDIUM
2226,45670,2/8/2013,LOW
2227,47617,2/15/2013,NOT SPECIFIED
2228,47842,2/22/2013,MEDIUM
2229,48548,3/1/2013,CRITICAL
2230,49056,3/8/2013,HIGH
2231,50759,3/15/2013,LOW
2232,51556,3/22/2013,HIGH
2233,51620,3/29/2013,MEDIUM
2234,52837,4/5/2013,CRITICAL
2235,54592,4/12/2013,LOW
2236,55202,4/19/2013,LOW
2237,57894,4/26/2013,LOW
2238,1191,5/3/2013,MEDIUM
2239,1985,5/10/2013,NOT SPECIFIED
2240,1988,5/17/2013,NOT SPECIFIED
2241,2305,5/24/2013,HIGH
2242,3877,5/31/2013,LOW
2243,4103,6/7/2013,LOW
2244,4455,6/14/2013,MEDIUM
2245,6086,6/21/2013,CRITICAL
2246,6912,6/28/2013,NOT SPECIFIED
2247,6950,7/5/2013,LOW
2248,7075,7/12/2013,LOW
2249,8065,7/19/2013,MEDIUM
2250,8292,7/26/2013,NOT SPECIFIED
2251,8513,11/2/2012,LOW
2252,9635,11/9/2012,CRITICAL
2253,10436,11/16/2012,LOW
2254,10752,11/23/2012,CRITICAL
2255,11779,11/30/2012,NOT SPECIFIED
2256,12515,12/7/2012,MEDIUM
2257,12580,12/14/2012,LOW
2258,12931,12/21/2012,MEDIUM
2259,13027,12/28/2012,CRITICAL
2260,13572,1/4/2013,CRITICAL
2261,13731,1/11/2013,NOT SPECIFIED
2262,14112,1/18/2013,LOW
2263,17216,1/25/2013,MEDIUM
2264,17953,2/1/2013,HIGH
2265,17959,2/8/2013,MEDIUM
2266,18017,2/15/2013,CRITICAL
2267,18373,2/22/2013,CRITICAL
2268,19558,3/1/2013,LOW
2269,20518,3/8/2013,CRITICAL
2270,20903,3/15/2013,HIGH
2271,21606,3/22/2013,NOT SPECIFIED
2272,22183,3/29/2013,MEDIUM
2273,23522,4/5/2013,CRITICAL
2274,23968,4/12/2013,CRITICAL
2275,25472,4/19/2013,HIGH
2276,25955,4/26/2013,NOT SPECIFIED
2277,26306,5/3/2013,LOW
2278,26724,5/10/2013,CRITICAL
2279,26784,5/17/2013,CRITICAL
2280,26949,5/24/2013,CRITICAL
2281,28992,5/31/2013,CRITICAL
2282,30150,6/7/2013,CRITICAL
2283,30151,6/14/2013,NOT SPECIFIED
2284,30276,6/21/2013,LOW
2285,30279,6/28/2013,CRITICAL
2286,32640,7/5/2013,HIGH
2287,32902,7/12/2013,HIGH
2288,33025,7/19/2013,LOW
2289,33154,7/26/2013,CRITICAL
2290,33761,11/2/2012,HIGH
2291,34309,11/9/2012,HIGH
2292,34595,11/16/2012,MEDIUM
2293,34662,11/23/2012,CRITICAL
2294,34689,11/30/2012,LOW
2295,34694,12/7/2012,LOW
2296,34725,12/14/2012,LOW
2297,35296,12/21/2012,LOW
2298,35494,12/28/2012,MEDIUM
2299,35845,1/4/2013,HIGH
2300,35905,1/11/2013,LOW
2301,37731,1/18/2013,CRITICAL
2302,37893,1/25/2013,NOT SPECIFIED
2303,38564,2/1/2013,CRITICAL
2304,39169,2/8/2013,MEDIUM
2305,39238,2/15/2013,CRITICAL
2306,39426,2/22/2013,CRITICAL
2307,41350,3/1/2013,MEDIUM
2308,42471,3/8/2013,LOW
2309,42529,3/15/2013,LOW
2310,43200,3/22/2013,NOT SPECIFIED
2311,43553,3/29/2013,NOT SPECIFIED
2312,44033,4/5/2013,CRITICAL
2313,44065,4/12/2013,LOW
2314,45030,4/19/2013,HIGH
2315,46341,4/26/2013,HIGH
2316,46368,5/3/2013,HIGH
2317,47012,5/10/2013,LOW
2318,47621,5/17/2013,CRITICAL
2319,49443,5/24/2013,HIGH
2320,49824,5/31/2013,HIGH
2321,51047,6/7/2013,MEDIUM
2322,56260,6/14/2013,NOT SPECIFIED
2323,58337,6/21/2013,LOW
2324,58343,6/28/2013,NOT SPECIFIED
2325,59714,7/5/2013,CRITICAL
2326,70,7/12/2013,LOW
2327,135,7/19/2013,NOT SPECIFIED
2328,193,7/26/2013,CRITICAL
2329,225,11/2/2012,CRITICAL
2330,290,11/9/2012,NOT SPECIFIED
2331,644,11/16/2012,CRITICAL
2332,738,11/23/2012,NOT SPECIFIED
2333,772,11/30/2012,HIGH
2334,1189,12/7/2012,CRITICAL
2335,1825,12/14/2012,MEDIUM
2336,2467,12/21/2012,NOT SPECIFIED
2337,3014,12/28/2012,NOT SPECIFIED
2338,3073,1/4/2013,MEDIUM
2339,3168,1/11/2013,LOW
2340,3205,1/18/2013,LOW
2341,3559,1/25/2013,MEDIUM
2342,3586,2/1/2013,HIGH
2343,3750,2/8/2013,MEDIUM
2344,3778,2/15/2013,CRITICAL
2345,3841,2/22/2013,NOT SPECIFIED
2346,4004,3/1/2013,MEDIUM
2347,4096,3/8/2013,NOT SPECIFIED
2348,4769,3/15/2013,NOT SPECIFIED
2349,4800,3/22/2013,LOW
2350,5543,3/29/2013,MEDIUM
2351,5636,4/5/2013,MEDIUM
2352,6050,4/12/2013,LOW
2353,6148,4/19/2013,MEDIUM
2354,6727,4/26/2013,LOW
2355,7079,5/3/2013,MEDIUM
2356,7301,5/10/2013,LOW
2357,7623,5/17/2013,CRITICAL
2358,8000,5/24/2013,LOW
2359,8039,5/31/2013,MEDIUM
2360,8162,6/7/2013,MEDIUM
2361,8870,6/14/2013,NOT SPECIFIED
2362,9253,6/21/2013,CRITICAL
2363,10722,6/28/2013,NOT SPECIFIED
2364,11527,7/5/2013,MEDIUM
2365,11683,7/12/2013,NOT SPECIFIED
2366,12448,7/19/2013,CRITICAL
2367,13028,7/26/2013,CRITICAL
2368,13156,11/2/2012,LOW
2369,13252,11/9/2012,NOT SPECIFIED
2370,13540,11/16/2012,HIGH
2371,14081,11/23/2012,HIGH
2372,14086,11/30/2012,LOW
2373,14435,12/7/2012,NOT SPECIFIED
2374,14784,12/14/2012,MEDIUM
2375,15264,12/21/2012,MEDIUM
2376,16352,12/28/2012,MEDIUM
2377,16513,1/4/2013,CRITICAL
2378,16582,1/11/2013,CRITICAL
2379,16640,1/18/2013,LOW
2380,16711,1/25/2013,NOT SPECIFIED
2381,17218,2/1/2013,CRITICAL
2382,17255,2/8/2013,NOT SPECIFIED
2383,17317,2/15/2013,NOT SPECIFIED
2384,17414,2/22/2013,HIGH
2385,17446,3/1/2013,CRITICAL
2386,17765,3/8/2013,NOT SPECIFIED
2387,17958,3/15/2013,LOW
2388,18375,3/22/2013,LOW
2389,18532,3/29/2013,NOT SPECIFIED
2390,18627,4/5/2013,MEDIUM
2391,18816,4/12/2013,CRITICAL
2392,18852,4/19/2013,HIGH
2393,19329,4/26/2013,NOT SPECIFIED
2394,19522,5/3/2013,MEDIUM
2395,19811,5/10/2013,LOW
2396,19841,5/17/2013,LOW
2397,19874,5/24/2013,HIGH
2398,20068,5/31/2013,CRITICAL
2399,20162,6/7/2013,MEDIUM
2400,20354,6/14/2013,CRITICAL
2401,20384,6/21/2013,LOW
2402,20710,6/28/2013,HIGH
2403,20934,7/5/2013,CRITICAL
2404,21057,7/12/2013,LOW
2405,21190,7/19/2013,MEDIUM
2406,21505,7/26/2013,LOW
2407,22055,11/2/2012,MEDIUM
2408,22371,11/9/2012,HIGH
2409,22498,11/16/2012,CRITICAL
2410,22562,11/23/2012,MEDIUM
2411,23392,11/30/2012,MEDIUM
2412,23782,12/7/2012,LOW
2413,24069,12/14/2012,LOW
2414,24099,12/21/2012,NOT SPECIFIED
2415,24228,12/28/2012,LOW
2416,24231,1/4/2013,NOT SPECIFIED
2417,24613,1/11/2013,LOW
2418,24647,1/18/2013,NOT SPECIFIED
2419,24672,1/25/2013,MEDIUM
2420,24740,2/1/2013,MEDIUM
2421,25479,2/8/2013,CRITICAL
2422,25985,2/15/2013,LOW
2423,26341,2/22/2013,CRITICAL
2424,26407,3/1/2013,CRITICAL
2425,26432,3/8/2013,LOW
2426,26630,3/15/2013,HIGH
2427,26660,3/22/2013,MEDIUM
2428,26818,3/29/2013,NOT SPECIFIED
2429,27011,4/5/2013,MEDIUM
2430,27841,4/12/2013,HIGH
2431,28581,4/19/2013,MEDIUM
2432,28611,4/26/2013,LOW
2433,28647,5/3/2013,CRITICAL
2434,28736,5/10/2013,HIGH
2435,28835,5/17/2013,NOT SPECIFIED
2436,29220,5/24/2013,MEDIUM
2437,30114,5/31/2013,LOW
2438,30336,6/7/2013,MEDIUM
2439,30725,6/14/2013,MEDIUM
2440,30784,6/21/2013,MEDIUM
2441,31040,6/28/2013,NOT SPECIFIED
2442,31846,7/5/2013,CRITICAL
2443,32038,7/12/2013,LOW
2444,32065,7/19/2013,MEDIUM
2445,32326,7/26/2013,HIGH
2446,32613,11/2/2012,LOW
2447,32741,11/9/2012,LOW
2448,32903,11/16/2012,LOW
2449,33031,11/23/2012,HIGH
2450,33152,11/30/2012,CRITICAL
2451,33217,12/7/2012,HIGH
2452,33606,12/14/2012,HIGH
2453,33666,12/21/2012,NOT SPECIFIED
2454,33764,12/28/2012,CRITICAL
2455,33921,1/4/2013,LOW
2456,33956,1/11/2013,LOW
2457,34022,1/18/2013,NOT SPECIFIED
2458,34148,1/25/2013,CRITICAL
2459,34182,2/1/2013,CRITICAL
2460,34337,2/8/2013,MEDIUM
2461,34657,2/15/2013,LOW
2462,34727,2/22/2013,LOW
2463,34881,3/1/2013,MEDIUM
2464,34882,3/8/2013,CRITICAL
2465,34916,3/15/2013,HIGH
2466,35041,3/22/2013,NOT SPECIFIED
2467,35302,3/29/2013,MEDIUM
2468,35841,4/5/2013,MEDIUM
2469,36034,4/12/2013,HIGH
2470,36065,4/19/2013,HIGH
2471,36355,4/26/2013,MEDIUM
2472,36358,5/3/2013,NOT SPECIFIED
2473,36739,5/10/2013,NOT SPECIFIED
2474,36743,5/17/2013,CRITICAL
2475,36864,5/24/2013,LOW
2476,37188,5/31/2013,CRITICAL
2477,37414,6/7/2013,LOW
2478,37638,6/14/2013,LOW
2479,37734,6/21/2013,CRITICAL
2480,37763,6/28/2013,NOT SPECIFIED
2481,37859,7/5/2013,CRITICAL
2482,38048,7/12/2013,HIGH
2483,38305,7/19/2013,CRITICAL
2484,38371,7/26/2013,NOT SPECIFIED
2485,38789,11/2/2012,HIGH
2486,39076,11/9/2012,CRITICAL
2487,39173,11/16/2012,CRITICAL
2488,39335,11/23/2012,NOT SPECIFIED
2489,39744,11/30/2012,MEDIUM
2490,39878,12/7/2012,NOT SPECIFIED
2491,39972,12/14/2012,NOT SPECIFIED
2492,40643,12/21/2012,CRITICAL
2493,40870,12/28/2012,CRITICAL
2494,40934,1/4/2013,NOT SPECIFIED
2495,41254,1/11/2013,CRITICAL
2496,41472,1/18/2013,LOW
2497,41830,1/25/2013,LOW
2498,42144,2/1/2013,MEDIUM
2499,42439,2/8/2013,NOT SPECIFIED
2500,42758,2/15/2013,CRITICAL
2501,42950,2/22/2013,HIGH
2502,42951,3/1/2013,CRITICAL
2503,43172,3/8/2013,LOW
2504,43270,3/15/2013,CRITICAL
2505,43271,3/22/2013,MEDIUM
2506,43745,3/29/2013,LOW
2507,43779,4/5/2013,HIGH
2508,43877,4/12/2013,LOW
2509,43907,4/19/2013,CRITICAL
2510,43940,4/26/2013,CRITICAL
2511,44036,5/3/2013,HIGH
2512,44225,5/10/2013,HIGH
2513,44352,5/17/2013,NOT SPECIFIED
2514,44487,5/24/2013,CRITICAL
2515,44775,5/31/2013,MEDIUM
2516,46337,6/7/2013,LOW
2517,46562,6/14/2013,NOT SPECIFIED
2518,46597,6/21/2013,NOT SPECIFIED
2519,46725,6/28/2013,NOT SPECIFIED
2520,46787,7/5/2013,MEDIUM
2521,46916,7/12/2013,HIGH
2522,47265,7/19/2013,CRITICAL
2523,48487,7/26/2013,LOW
2524,48774,11/2/2012,HIGH
2525,49381,11/9/2012,NOT SPECIFIED
2526,49666,11/16/2012,LOW
2527,49762,11/23/2012,HIGH
2528,49831,11/30/2012,CRITICAL
2529,49892,12/7/2012,LOW
2530,49988,12/14/2012,HIGH
2531,50308,12/21/2012,LOW
2532,50692,12/28/2012,HIGH
2533,50725,1/4/2013,MEDIUM
2534,50982,1/11/2013,HIGH
2535,51008,1/18/2013,HIGH
2536,51463,1/25/2013,LOW
2537,51943,2/1/2013,HIGH
2538,52039,2/8/2013,CRITICAL
2539,52290,2/15/2013,LOW
2540,52480,2/22/2013,NOT SPECIFIED
2541,52486,3/1/2013,NOT SPECIFIED
2542,52519,3/8/2013,HIGH
2543,53188,3/15/2013,HIGH
2544,53223,3/22/2013,LOW
2545,53248,3/29/2013,CRITICAL
2546,53411,4/5/2013,CRITICAL
2547,53668,4/12/2013,NOT SPECIFIED
2548,53730,4/19/2013,HIGH
2549,54020,4/26/2013,LOW
2550,54368,5/3/2013,NOT SPECIFIED
2551,54721,5/10/2013,NOT SPECIFIED
2552,55013,5/17/2013,LOW
2553,55077,5/24/2013,CRITICAL
2554,55206,5/31/2013,MEDIUM
2555,55492,6/7/2013,CRITICAL
2556,55744,6/14/2013,CRITICAL
2557,55968,6/21/2013,LOW
2558,56288,6/28/2013,NOT SPECIFIED
2559,56291,7/5/2013,NOT SPECIFIED
2560,56486,7/12/2013,CRITICAL
2561,56514,7/19/2013,LOW
2562,56672,7/26/2013,HIGH
2563,56931,11/2/2012,HIGH
2564,57025,11/9/2012,MEDIUM
2565,57061,11/16/2012,LOW
2566,57217,11/23/2012,MEDIUM
2567,57504,11/30/2012,NOT SPECIFIED
2568,57666,12/7/2012,NOT SPECIFIED
2569,58496,12/14/2012,NOT SPECIFIED
2570,58628,12/21/2012,MEDIUM
2571,58854,12/28/2012,CRITICAL
2572,58917,1/4/2013,HIGH
2573,59104,1/11/2013,HIGH
2574,59937,1/18/2013,HIGH
2575,386,1/25/2013,HIGH
2576,416,2/1/2013,LOW
2577,513,2/8/2013,HIGH
2578,611,2/15/2013,CRITICAL
2579,802,2/22/2013,CRITICAL
2580,960,3/1/2013,MEDIUM
2581,965,3/8/2013,LOW
2582,1127,3/15/2013,NOT SPECIFIED
2583,1507,3/22/2013,MEDIUM
2584,1665,3/29/2013,HIGH
2585,1952,4/5/2013,HIGH
2586,1953,4/12/2013,MEDIUM
2587,2213,4/19/2013,NOT SPECIFIED
2588,2368,4/26/2013,CRITICAL
2589,2560,5/3/2013,CRITICAL
2590,2754,5/10/2013,HIGH
2591,2755,5/17/2013,NOT SPECIFIED
2592,3333,5/24/2013,NOT SPECIFIED
2593,3460,5/31/2013,HIGH
2594,3591,6/7/2013,MEDIUM
2595,4006,6/14/2013,MEDIUM
2596,4193,6/21/2013,HIGH
2597,4387,6/28/2013,CRITICAL
2598,4512,7/5/2013,LOW
2599,4839,7/12/2013,CRITICAL
2600,4935,7/19/2013,NOT SPECIFIED
2601,6403,7/26/2013,LOW
2602,6754,11/2/2012,HIGH
2603,7619,11/9/2012,NOT SPECIFIED
2604,7744,11/16/2012,LOW
2605,8006,11/23/2012,MEDIUM
2606,8224,11/30/2012,NOT SPECIFIED
2607,8323,12/7/2012,HIGH
2608,8480,12/14/2012,HIGH
2609,9568,12/21/2012,NOT SPECIFIED
2610,9701,12/28/2012,LOW
2611,9926,1/4/2013,HIGH
2612,10373,1/11/2013,CRITICAL
2613,10470,1/18/2013,LOW
2614,11111,1/25/2013,MEDIUM
2615,11173,2/1/2013,CRITICAL
2616,11239,2/8/2013,CRITICAL
2617,11396,2/15/2013,CRITICAL
2618,11808,2/22/2013,NOT SPECIFIED
2619,11874,3/1/2013,MEDIUM
2620,12322,3/8/2013,CRITICAL
2621,12480,3/15/2013,MEDIUM
2622,12516,3/22/2013,LOW
2623,13088,3/29/2013,NOT SPECIFIED
2624,13121,4/5/2013,HIGH
2625,13348,4/12/2013,MEDIUM
2626,13413,4/19/2013,CRITICAL
2627,13447,4/26/2013,HIGH
2628,13638,5/3/2013,HIGH
2629,13761,5/10/2013,LOW
2630,14247,5/17/2013,CRITICAL
2631,14755,5/24/2013,HIGH
2632,14854,5/31/2013,LOW
2633,15078,6/7/2013,HIGH
2634,15744,6/14/2013,CRITICAL
2635,16454,6/21/2013,MEDIUM
2636,16676,6/28/2013,HIGH
2637,16897,7/5/2013,NOT SPECIFIED
2638,16999,7/12/2013,CRITICAL
2639,17091,7/19/2013,MEDIUM
2640,17249,7/26/2013,LOW
2641,17670,11/2/2012,MEDIUM
2642,17797,11/9/2012,LOW
2643,18213,11/16/2012,MEDIUM
2644,18241,11/23/2012,LOW
2645,18244,11/30/2012,CRITICAL
2646,18465,12/7/2012,HIGH
2647,18528,12/14/2012,CRITICAL
2648,18917,12/21/2012,CRITICAL
2649,19493,12/28/2012,CRITICAL
2650,19616,1/4/2013,HIGH
2651,20390,1/11/2013,NOT SPECIFIED
2652,20451,1/18/2013,CRITICAL
2653,20486,1/25/2013,HIGH
2654,20899,2/1/2013,LOW
2655,21089,2/8/2013,MEDIUM
2656,21634,2/15/2013,NOT SPECIFIED
2657,21665,2/22/2013,HIGH
2658,21729,3/1/2013,LOW
2659,21796,3/8/2013,LOW
2660,21958,3/15/2013,HIGH
2661,22468,3/22/2013,NOT SPECIFIED
2662,22626,3/29/2013,CRITICAL
2663,23205,4/5/2013,HIGH
2664,23394,4/12/2013,HIGH
2665,24390,4/19/2013,LOW
2666,24643,4/26/2013,MEDIUM
2667,24679,5/3/2013,NOT SPECIFIED
2668,25062,5/10/2013,CRITICAL
2669,25152,5/17/2013,CRITICAL
2670,25478,5/24/2013,CRITICAL
2671,26469,5/31/2013,MEDIUM
2672,26470,6/7/2013,HIGH
2673,26565,6/14/2013,MEDIUM
2674,26852,6/21/2013,CRITICAL
2675,27299,6/28/2013,CRITICAL
2676,27300,7/5/2013,NOT SPECIFIED
2677,27557,7/12/2013,LOW
2678,27654,7/19/2013,HIGH
2679,27684,7/26/2013,LOW
2680,27811,11/2/2012,NOT SPECIFIED
2681,28064,11/9/2012,MEDIUM
2682,28258,11/16/2012,CRITICAL
2683,28321,11/23/2012,MEDIUM
2684,28454,11/30/2012,MEDIUM
2685,29255,12/7/2012,LOW
2686,29383,12/14/2012,MEDIUM
2687,29507,12/21/2012,LOW
2688,29572,12/28/2012,NOT SPECIFIED
2689,29889,1/4/2013,NOT SPECIFIED
2690,29894,1/11/2013,LOW
2691,30054,1/18/2013,NOT SPECIFIED
2692,30208,1/25/2013,LOW
2693,30369,2/1/2013,CRITICAL
2694,30726,2/8/2013,MEDIUM
2695,30727,2/15/2013,MEDIUM
2696,30915,2/22/2013,LOW
2697,31072,3/1/2013,LOW
2698,31073,3/8/2013,MEDIUM
2699,31138,3/15/2013,HIGH
2700,31173,3/22/2013,LOW
2701,31812,3/29/2013,HIGH
2702,32002,4/5/2013,LOW
2703,32323,4/12/2013,HIGH
2704,32454,4/19/2013,CRITICAL
2705,32516,4/26/2013,CRITICAL
2706,32608,5/3/2013,HIGH
2707,33510,5/10/2013,HIGH
2708,33541,5/17/2013,CRITICAL
2709,33573,5/24/2013,CRITICAL
2710,34371,5/31/2013,MEDIUM
2711,34530,6/7/2013,LOW
2712,34562,6/14/2013,LOW
2713,35430,6/21/2013,LOW
2714,35588,6/28/2013,LOW
2715,35712,7/5/2013,HIGH
2716,36130,7/12/2013,CRITICAL
2717,36416,7/19/2013,LOW
2718,36418,7/26/2013,NOT SPECIFIED
2719,36517,11/2/2012,NOT SPECIFIED
2720,36705,11/9/2012,NOT SPECIFIED
2721,36833,11/16/2012,LOW
2722,36896,11/23/2012,CRITICAL
2723,37123,11/30/2012,HIGH
2724,37572,12/7/2012,HIGH
2725,37669,12/14/2012,NOT SPECIFIED
2726,38117,12/21/2012,LOW
2727,38210,12/28/2012,LOW
2728,38274,1/4/2013,HIGH
2729,38370,1/11/2013,HIGH
2730,38405,1/18/2013,MEDIUM
2731,38466,1/25/2013,CRITICAL
2732,38501,2/1/2013,CRITICAL
2733,38532,2/8/2013,HIGH
2734,38915,2/15/2013,MEDIUM
2735,38947,2/22/2013,CRITICAL
2736,39078,3/1/2013,LOW
2737,39141,3/8/2013,LOW
2738,39460,3/15/2013,NOT SPECIFIED
2739,39904,3/22/2013,NOT SPECIFIED
2740,39909,3/29/2013,LOW
2741,40100,4/5/2013,LOW
2742,40224,4/12/2013,LOW
2743,40422,4/19/2013,CRITICAL
2744,40802,4/26/2013,HIGH
2745,40839,5/3/2013,MEDIUM
2746,40997,5/10/2013,LOW
2747,41185,5/17/2013,CRITICAL
2748,41253,5/24/2013,MEDIUM
2749,41378,5/31/2013,NOT SPECIFIED
2750,41474,6/7/2013,NOT SPECIFIED
2751,41508,6/14/2013,HIGH
2752,41571,6/21/2013,LOW
2753,41728,6/28/2013,HIGH
2754,41764,7/5/2013,NOT SPECIFIED
2755,42082,7/12/2013,CRITICAL
2756,42279,7/19/2013,NOT SPECIFIED
2757,42308,7/26/2013,MEDIUM
2758,42375,11/2/2012,HIGH
2759,42851,11/9/2012,HIGH
2760,43585,11/23/2012,CRITICAL
2761,43590,11/30/2012,CRITICAL
2762,43874,12/7/2012,HIGH
2763,45542,12/14/2012,HIGH
2764,45698,12/21/2012,HIGH
2765,45987,12/28/2012,NOT SPECIFIED
2766,46052,1/25/2013,MEDIUM
2767,46374,2/1/2013,HIGH
2768,46402,2/8/2013,MEDIUM
2769,46404,2/15/2013,CRITICAL
2770,46468,3/29/2013,CRITICAL
2771,46497,4/5/2013,HIGH
2772,47303,4/12/2013,MEDIUM
2773,47492,4/19/2013,HIGH
2774,47682,4/26/2013,NOT SPECIFIED
2775,48483,5/10/2013,CRITICAL
2776,48961,5/17/2013,NOT SPECIFIED
2777,49350,5/24/2013,HIGH
2778,49505,5/31/2013,CRITICAL
2779,49797,6/7/2013,NOT SPECIFIED
2780,50017,6/14/2013,LOW
2781,50083,7/5/2013,NOT SPECIFIED
2782,50307,7/19/2013,LOW
2783,50663,7/26/2013,CRITICAL
2784,50917,11/2/2012,LOW
2785,50981,11/9/2012,CRITICAL
2786,51140,11/16/2012,LOW
2787,51205,11/23/2012,HIGH
2788,51237,11/30/2012,MEDIUM
2789,51619,12/7/2012,NOT SPECIFIED
2790,51713,12/14/2012,NOT SPECIFIED
2791,52007,12/21/2012,MEDIUM
2792,52164,12/28/2012,NOT SPECIFIED
2793,52512,1/4/2013,HIGH
2794,52611,1/11/2013,MEDIUM
2795,52805,1/18/2013,HIGH
2796,52833,1/25/2013,MEDIUM
2797,52930,2/1/2013,LOW
2798,53127,2/8/2013,HIGH
2799,53349,2/15/2013,LOW
2800,53476,2/22/2013,NOT SPECIFIED
2801,53671,3/1/2013,MEDIUM
2802,53766,3/8/2013,NOT SPECIFIED
2803,53795,3/15/2013,HIGH
2804,54209,3/22/2013,MEDIUM
2805,54369,3/29/2013,NOT SPECIFIED
2806,54850,4/5/2013,NOT SPECIFIED
2807,54950,4/12/2013,HIGH
2808,55172,4/19/2013,NOT SPECIFIED
2809,55235,4/26/2013,LOW
2810,55300,5/3/2013,HIGH
2811,55553,5/10/2013,MEDIUM
2812,55747,5/17/2013,HIGH
2813,55779,5/24/2013,CRITICAL
2814,56418,5/31/2013,CRITICAL
2815,56580,6/7/2013,NOT SPECIFIED
2816,56807,6/14/2013,HIGH
2817,56837,6/21/2013,LOW
2818,56995,6/28/2013,MEDIUM
2819,57091,7/5/2013,MEDIUM
2820,57155,7/12/2013,CRITICAL
2821,57185,7/19/2013,MEDIUM
2822,57409,7/26/2013,NOT SPECIFIED
2823,57542,11/2/2012,HIGH
2824,57639,11/9/2012,CRITICAL
2825,57856,11/16/2012,MEDIUM
2826,58435,11/23/2012,LOW
2827,59009,11/30/2012,CRITICAL
2828,59491,12/7/2012,HIGH
2829,59554,12/14/2012,CRITICAL
2830,59559,12/21/2012,CRITICAL
2831,59745,12/28/2012,NOT SPECIFIED
2832,59906,1/4/2013,HIGH
2833,454,1/11/2013,LOW
2834,549,1/18/2013,CRITICAL
2835,999,1/25/2013,LOW
2836,1286,2/1/2013,NOT SPECIFIED
2837,1831,2/8/2013,CRITICAL
2838,1892,2/15/2013,LOW
2839,1991,2/22/2013,NOT SPECIFIED
2840,4610,3/1/2013,LOW
2841,5697,3/8/2013,CRITICAL
2842,5986,3/15/2013,HIGH
2843,6053,3/22/2013,MEDIUM
2844,6432,3/29/2013,CRITICAL
2845,6502,4/5/2013,MEDIUM
2846,6656,4/12/2013,CRITICAL
2847,7072,4/19/2013,CRITICAL
2848,7429,4/26/2013,NOT SPECIFIED
2849,7910,5/3/2013,CRITICAL
2850,8035,5/10/2013,MEDIUM
2851,8961,5/17/2013,LOW
2852,9606,5/24/2013,NOT SPECIFIED
2853,9857,5/31/2013,HIGH
2854,11233,6/7/2013,NOT SPECIFIED
2855,11493,6/14/2013,CRITICAL
2856,11684,6/21/2013,HIGH
2857,11975,6/28/2013,CRITICAL
2858,13537,7/5/2013,LOW
2859,13670,7/12/2013,CRITICAL
2860,13764,7/19/2013,MEDIUM
2861,13953,7/26/2013,CRITICAL
2862,14119,11/2/2012,LOW
2863,14402,11/9/2012,MEDIUM
2864,14499,11/16/2012,LOW
2865,15079,11/23/2012,MEDIUM
2866,15236,11/30/2012,NOT SPECIFIED
2867,15397,12/7/2012,CRITICAL
2868,15719,12/14/2012,CRITICAL
2869,16450,12/21/2012,MEDIUM
2870,17186,12/28/2012,MEDIUM
2871,17379,1/4/2013,CRITICAL
2872,17573,1/11/2013,LOW
2873,18595,1/18/2013,CRITICAL
2874,19205,1/25/2013,MEDIUM
2875,19494,2/1/2013,HIGH
2876,19523,2/8/2013,HIGH
2877,20482,2/15/2013,MEDIUM
2878,21445,2/22/2013,LOW
2879,21573,3/1/2013,CRITICAL
2880,21795,3/8/2013,NOT SPECIFIED
2881,21859,3/15/2013,HIGH
2882,21989,3/22/2013,LOW
2883,22688,3/29/2013,MEDIUM
