Ship_id,Order_ID,Ship_Mode,Ship_Date
4412,9093,REGULAR AIR,5/24/2013
4413,9251,REGULAR AIR,5/31/2013
4414,9344,REGULAR AIR,6/7/2013
4415,9824,REGULAR AIR,6/14/2013
4416,10052,REGULAR AIR,6/21/2013
4417,10080,DELIVERY TRUCK,6/28/2013
4418,10117,REGULAR AIR,7/5/2013
4419,10146,REGULAR AIR,7/12/2013
4420,10277,REGULAR AIR,7/19/2013
4421,10305,REGULAR AIR,7/26/2013
4422,10339,REGULAR AIR,12/14/2012
4423,10466,REGULAR AIR,12/21/2012
4424,10562,REGULAR AIR,2/22/2013
4425,10563,DELIVERY TRUCK,11/2/2012
4426,10658,REGULAR AIR,11/9/2012
4427,10662,EXPRESS AIR,11/16/2012
4428,10948,REGULAR AIR,11/23/2012
4429,11014,EXPRESS AIR,11/30/2012
4430,11077,REGULAR AIR,12/7/2012
4431,11174,REGULAR AIR,12/14/2012
4432,11680,DELIVERY TRUCK,12/21/2012
4433,11682,REGULAR AIR,12/28/2012
4434,11714,REGULAR AIR,1/4/2013
4435,11748,DELIVERY TRUCK,1/11/2013
4436,11780,EXPRESS AIR,1/18/2013
4437,12007,REGULAR AIR,1/25/2013
4438,12039,REGULAR AIR,2/1/2013
4439,12066,REGULAR AIR,2/8/2013
4440,12262,REGULAR AIR,2/15/2013
4441,12486,REGULAR AIR,2/22/2013
4442,12612,REGULAR AIR,3/1/2013
4443,12706,EXPRESS AIR,3/8/2013
4444,12708,REGULAR AIR,3/15/2013
4445,12930,REGULAR AIR,3/22/2013
4446,12965,REGULAR AIR,3/29/2013
4447,13090,REGULAR AIR,4/5/2013
4448,13157,REGULAR AIR,4/12/2013
4449,13218,DELIVERY TRUCK,4/19/2013
4450,13314,REGULAR AIR,4/26/2013
4451,13536,REGULAR AIR,5/3/2013
4452,13569,REGULAR AIR,5/10/2013
4453,13570,REGULAR AIR,5/17/2013
4454,13602,REGULAR AIR,5/24/2013
4455,13668,REGULAR AIR,5/31/2013
4456,13958,DELIVERY TRUCK,6/7/2013
4457,13991,REGULAR AIR,6/14/2013
4458,14048,REGULAR AIR,6/21/2013
4459,14311,REGULAR AIR,6/28/2013
4460,14434,REGULAR AIR,7/5/2013
4461,14630,REGULAR AIR,7/12/2013
4462,14851,REGULAR AIR,7/19/2013
4463,14950,EXPRESS AIR,7/26/2013
4464,14981,REGULAR AIR,11/2/2012
4465,15105,EXPRESS AIR,11/9/2012
4466,15111,DELIVERY TRUCK,11/16/2012
4467,15202,REGULAR AIR,11/23/2012
4468,15206,REGULAR AIR,11/30/2012
4469,15616,DELIVERY TRUCK,12/7/2012
4470,15654,REGULAR AIR,12/14/2012
4471,16102,REGULAR AIR,12/21/2012
4472,16356,REGULAR AIR,12/28/2012
4473,16481,REGULAR AIR,1/4/2013
4474,16641,EXPRESS AIR,1/11/2013
4475,16642,REGULAR AIR,1/18/2013
4476,16709,REGULAR AIR,1/25/2013
4477,16992,REGULAR AIR,2/1/2013
4478,16995,REGULAR AIR,2/8/2013
4479,17093,DELIVERY TRUCK,2/15/2013
4480,17510,DELIVERY TRUCK,2/22/2013
4481,17542,REGULAR AIR,3/1/2013
4482,17568,REGULAR AIR,3/8/2013
4483,17571,REGULAR AIR,3/15/2013
4484,17636,EXPRESS AIR,3/22/2013
4485,17669,EXPRESS AIR,3/29/2013
4486,17700,REGULAR AIR,4/5/2013
4487,17701,REGULAR AIR,4/12/2013
4488,17799,DELIVERY TRUCK,4/19/2013
4489,18275,EXPRESS AIR,4/26/2013
4490,18336,REGULAR AIR,5/3/2013
4491,18402,REGULAR AIR,5/10/2013
4492,18466,REGULAR AIR,5/17/2013
4493,18530,REGULAR AIR,5/24/2013
4494,18790,REGULAR AIR,5/31/2013
4495,18819,DELIVERY TRUCK,6/7/2013
4496,18855,DELIVERY TRUCK,6/14/2013
4497,19040,REGULAR AIR,6/21/2013
4498,19041,REGULAR AIR,6/28/2013
4499,19047,DELIVERY TRUCK,7/5/2013
4500,19143,REGULAR AIR,7/12/2013
4501,19264,REGULAR AIR,7/19/2013
4502,19296,REGULAR AIR,7/26/2013
4503,19299,DELIVERY TRUCK,11/2/2012
4504,19429,EXPRESS AIR,11/9/2012
4505,19430,DELIVERY TRUCK,11/16/2012
4506,19524,EXPRESS AIR,11/23/2012
4507,19556,REGULAR AIR,11/30/2012
4508,19815,REGULAR AIR,12/7/2012
4509,20096,REGULAR AIR,12/14/2012
4510,20132,REGULAR AIR,12/21/2012
4511,20225,REGULAR AIR,12/28/2012
4512,20325,REGULAR AIR,1/4/2013
4513,20450,REGULAR AIR,1/11/2013
4514,20519,DELIVERY TRUCK,1/18/2013
4515,20679,REGULAR AIR,1/25/2013
4516,20706,REGULAR AIR,2/1/2013
4517,20898,DELIVERY TRUCK,2/8/2013
4518,20995,REGULAR AIR,2/15/2013
4519,21159,REGULAR AIR,2/22/2013
4520,21191,REGULAR AIR,3/1/2013
4521,21286,REGULAR AIR,3/8/2013
4522,21346,REGULAR AIR,3/15/2013
4523,21475,EXPRESS AIR,3/22/2013
4524,21539,REGULAR AIR,3/29/2013
4525,21639,REGULAR AIR,4/5/2013
4526,21760,REGULAR AIR,4/12/2013
4527,21827,REGULAR AIR,4/19/2013
4528,21927,EXPRESS AIR,4/26/2013
4529,21988,REGULAR AIR,5/3/2013
4530,22083,REGULAR AIR,5/10/2013
4531,22402,DELIVERY TRUCK,5/17/2013
4532,22433,EXPRESS AIR,5/24/2013
4533,22465,REGULAR AIR,5/31/2013
4534,22466,DELIVERY TRUCK,6/7/2013
4535,22497,REGULAR AIR,6/14/2013
4536,22752,EXPRESS AIR,6/21/2013
4537,22848,REGULAR AIR,6/28/2013
4538,22850,REGULAR AIR,7/5/2013
4539,22912,REGULAR AIR,7/12/2013
4540,22913,REGULAR AIR,7/19/2013
4541,22914,EXPRESS AIR,7/26/2013
4542,23042,REGULAR AIR,11/2/2012
4543,23168,DELIVERY TRUCK,11/9/2012
4544,23235,REGULAR AIR,11/16/2012
4545,23238,REGULAR AIR,11/23/2012
4546,23297,REGULAR AIR,11/30/2012
4547,23301,REGULAR AIR,12/7/2012
4548,23329,REGULAR AIR,12/14/2012
4549,23366,REGULAR AIR,12/21/2012
4550,23395,REGULAR AIR,12/28/2012
4551,23488,EXPRESS AIR,1/4/2013
4552,23555,REGULAR AIR,1/11/2013
4553,23617,REGULAR AIR,1/18/2013
4554,23652,REGULAR AIR,1/25/2013
4555,23680,DELIVERY TRUCK,2/8/2013
4556,23719,DELIVERY TRUCK,2/15/2013
4557,23778,REGULAR AIR,2/22/2013
4558,23808,REGULAR AIR,3/1/2013
4559,23877,EXPRESS AIR,3/8/2013
4560,24548,REGULAR AIR,3/15/2013
4561,24610,DELIVERY TRUCK,3/22/2013
4562,24677,REGULAR AIR,4/5/2013
4563,25027,REGULAR AIR,4/19/2013
4564,25378,DELIVERY TRUCK,4/26/2013
4565,25445,REGULAR AIR,5/3/2013
4566,25476,REGULAR AIR,5/10/2013
4567,25797,EXPRESS AIR,5/17/2013
4568,25889,REGULAR AIR,5/31/2013
4569,25986,EXPRESS AIR,6/14/2013
4570,26021,EXPRESS AIR,6/28/2013
4571,26055,REGULAR AIR,7/5/2013
4572,26274,DELIVERY TRUCK,7/26/2013
4573,26437,REGULAR AIR,11/2/2012
4574,26464,REGULAR AIR,11/9/2012
4575,26631,REGULAR AIR,11/16/2012
4576,26689,REGULAR AIR,11/23/2012
4577,26786,REGULAR AIR,11/30/2012
4578,26976,REGULAR AIR,12/7/2012
4579,27169,REGULAR AIR,12/14/2012
4580,27524,REGULAR AIR,12/21/2012
4581,27554,REGULAR AIR,12/28/2012
4582,27712,REGULAR AIR,1/4/2013
4583,27715,REGULAR AIR,1/11/2013
4584,27744,EXPRESS AIR,1/18/2013
4585,27745,REGULAR AIR,1/25/2013
4586,28007,DELIVERY TRUCK,2/1/2013
4587,28129,REGULAR AIR,2/8/2013
4588,28224,REGULAR AIR,2/15/2013
4589,28354,REGULAR AIR,2/22/2013
4590,28387,REGULAR AIR,3/1/2013
4591,28485,REGULAR AIR,3/8/2013
4592,28643,REGULAR AIR,3/15/2013
4593,28737,DELIVERY TRUCK,3/22/2013
4594,28807,REGULAR AIR,3/29/2013
4595,28832,REGULAR AIR,4/5/2013
4596,28933,DELIVERY TRUCK,4/12/2013
4597,29090,REGULAR AIR,4/19/2013
4598,29221,REGULAR AIR,4/26/2013
4599,29284,REGULAR AIR,5/3/2013
4600,29505,REGULAR AIR,5/10/2013
4601,29831,REGULAR AIR,5/17/2013
4602,30759,REGULAR AIR,5/24/2013
4603,30848,REGULAR AIR,5/31/2013
4604,30885,DELIVERY TRUCK,6/7/2013
4605,30887,REGULAR AIR,6/14/2013
4606,31233,REGULAR AIR,6/21/2013
4607,31461,REGULAR AIR,6/28/2013
4608,31524,REGULAR AIR,7/5/2013
4609,31590,REGULAR AIR,7/12/2013
4610,31619,DELIVERY TRUCK,7/19/2013
4611,32099,EXPRESS AIR,7/26/2013
4612,32129,REGULAR AIR,11/2/2012
4613,32291,REGULAR AIR,11/9/2012
4614,32932,DELIVERY TRUCK,11/16/2012
4615,33095,EXPRESS AIR,11/23/2012
4616,33126,REGULAR AIR,11/30/2012
4617,33222,DELIVERY TRUCK,12/7/2012
4618,33317,DELIVERY TRUCK,12/14/2012
4619,33445,REGULAR AIR,12/21/2012
4620,33604,DELIVERY TRUCK,12/28/2012
4621,33696,REGULAR AIR,1/4/2013
4622,33702,DELIVERY TRUCK,1/11/2013
4623,33923,REGULAR AIR,1/18/2013
4624,33924,EXPRESS AIR,1/25/2013
4625,34243,DELIVERY TRUCK,2/1/2013
4626,34279,REGULAR AIR,2/8/2013
4627,34406,REGULAR AIR,2/15/2013
4628,34597,REGULAR AIR,2/22/2013
4629,34980,REGULAR AIR,3/1/2013
4630,35361,REGULAR AIR,3/8/2013
4631,35587,REGULAR AIR,3/15/2013
4632,35780,REGULAR AIR,3/22/2013
4633,35814,REGULAR AIR,3/29/2013
4634,35938,REGULAR AIR,4/5/2013
4635,35968,REGULAR AIR,4/12/2013
4636,36033,REGULAR AIR,4/19/2013
4637,36067,REGULAR AIR,4/26/2013
4638,36160,REGULAR AIR,5/3/2013
4639,36356,REGULAR AIR,5/10/2013
4640,36647,EXPRESS AIR,5/17/2013
4641,36832,REGULAR AIR,5/24/2013
4642,36836,REGULAR AIR,5/31/2013
4643,36867,REGULAR AIR,6/7/2013
4644,37250,REGULAR AIR,6/14/2013
4645,37505,REGULAR AIR,6/21/2013
4646,37537,REGULAR AIR,6/28/2013
4647,37606,REGULAR AIR,7/5/2013
4648,37668,REGULAR AIR,7/12/2013
4649,37830,REGULAR AIR,7/19/2013
4650,37957,EXPRESS AIR,7/26/2013
4651,38406,REGULAR AIR,11/2/2012
4652,38594,REGULAR AIR,11/9/2012
4653,38657,REGULAR AIR,11/16/2012
4654,38850,REGULAR AIR,11/23/2012
4655,38913,REGULAR AIR,11/30/2012
4656,38948,REGULAR AIR,12/7/2012
4657,39041,REGULAR AIR,12/14/2012
4658,39136,REGULAR AIR,12/21/2012
4659,39232,REGULAR AIR,12/28/2012
4660,39617,DELIVERY TRUCK,1/4/2013
4661,39649,REGULAR AIR,1/11/2013
4662,39654,EXPRESS AIR,1/18/2013
4663,39808,REGULAR AIR,1/25/2013
4664,39841,REGULAR AIR,2/1/2013
4665,39847,REGULAR AIR,2/8/2013
4666,39907,REGULAR AIR,2/15/2013
4667,40068,REGULAR AIR,2/22/2013
4668,40420,DELIVERY TRUCK,3/1/2013
4669,40485,REGULAR AIR,3/8/2013
4670,40998,REGULAR AIR,3/15/2013
4671,41091,EXPRESS AIR,3/22/2013
4672,41152,REGULAR AIR,3/29/2013
4673,41157,DELIVERY TRUCK,4/5/2013
4674,41349,REGULAR AIR,4/12/2013
4675,41440,REGULAR AIR,4/19/2013
4676,41539,REGULAR AIR,4/26/2013
4677,41574,REGULAR AIR,5/3/2013
4678,41831,REGULAR AIR,5/10/2013
4679,41888,REGULAR AIR,5/17/2013
4680,42054,DELIVERY TRUCK,5/24/2013
4681,42148,DELIVERY TRUCK,5/31/2013
4682,42338,REGULAR AIR,6/7/2013
4683,42343,REGULAR AIR,6/14/2013
4684,42467,REGULAR AIR,6/21/2013
4685,42563,REGULAR AIR,6/28/2013
4686,42567,REGULAR AIR,7/5/2013
4687,42691,REGULAR AIR,7/12/2013
4688,42919,REGULAR AIR,7/19/2013
4689,43010,REGULAR AIR,7/26/2013
4690,43043,REGULAR AIR,11/2/2012
4691,43170,REGULAR AIR,11/9/2012
4692,43397,REGULAR AIR,11/16/2012
4693,43494,REGULAR AIR,11/23/2012
4694,43682,REGULAR AIR,11/30/2012
4695,43814,REGULAR AIR,12/7/2012
4696,43815,REGULAR AIR,12/14/2012
4697,43844,REGULAR AIR,12/21/2012
4698,43846,REGULAR AIR,12/28/2012
4699,43974,REGULAR AIR,1/4/2013
4700,44003,REGULAR AIR,1/11/2013
4701,44069,REGULAR AIR,1/18/2013
4702,44099,EXPRESS AIR,1/25/2013
4703,44133,REGULAR AIR,2/1/2013
4704,44261,REGULAR AIR,2/8/2013
4705,44323,REGULAR AIR,2/15/2013
4706,44517,DELIVERY TRUCK,2/22/2013
4707,44549,REGULAR AIR,3/1/2013
4708,44679,REGULAR AIR,3/8/2013
4709,44836,REGULAR AIR,3/15/2013
4710,45120,REGULAR AIR,3/22/2013
4711,45158,EXPRESS AIR,3/29/2013
4712,45254,REGULAR AIR,4/5/2013
4713,45315,REGULAR AIR,4/12/2013
4714,45380,DELIVERY TRUCK,4/19/2013
4715,45409,EXPRESS AIR,4/26/2013
4716,45539,REGULAR AIR,5/3/2013
4717,45605,REGULAR AIR,5/10/2013
4718,45664,REGULAR AIR,5/17/2013
4719,45671,REGULAR AIR,5/24/2013
4720,45762,REGULAR AIR,5/31/2013
4721,46151,DELIVERY TRUCK,6/7/2013
4722,46407,REGULAR AIR,6/14/2013
4723,46499,REGULAR AIR,6/21/2013
4724,46631,REGULAR AIR,6/28/2013
4725,46662,REGULAR AIR,7/5/2013
4726,46691,REGULAR AIR,7/12/2013
4727,46880,REGULAR AIR,7/19/2013
4728,47011,REGULAR AIR,7/26/2013
4729,47201,REGULAR AIR,11/2/2012
4730,47457,REGULAR AIR,11/9/2012
4731,47522,REGULAR AIR,11/16/2012
4732,47553,DELIVERY TRUCK,11/23/2012
4733,47584,REGULAR AIR,11/30/2012
4734,47683,REGULAR AIR,12/7/2012
4735,47872,DELIVERY TRUCK,12/14/2012
4736,47877,REGULAR AIR,12/21/2012
4737,47879,DELIVERY TRUCK,12/28/2012
4738,47910,EXPRESS AIR,1/4/2013
4739,47972,REGULAR AIR,1/11/2013
4740,48192,REGULAR AIR,1/18/2013
4741,48288,DELIVERY TRUCK,1/25/2013
4742,48293,DELIVERY TRUCK,2/1/2013
4743,48294,EXPRESS AIR,2/8/2013
4744,48322,REGULAR AIR,2/15/2013
4745,48353,EXPRESS AIR,2/22/2013
4746,48420,REGULAR AIR,3/1/2013
4747,48512,REGULAR AIR,3/8/2013
4748,48641,REGULAR AIR,3/15/2013
4749,48672,DELIVERY TRUCK,3/22/2013
4750,48709,REGULAR AIR,3/29/2013
4751,48832,REGULAR AIR,4/5/2013
4752,48836,REGULAR AIR,4/12/2013
4753,48935,DELIVERY TRUCK,4/19/2013
4754,49026,REGULAR AIR,4/26/2013
4755,49925,REGULAR AIR,5/3/2013
4756,50337,REGULAR AIR,5/10/2013
4757,50656,REGULAR AIR,5/17/2013
4758,50950,REGULAR AIR,5/24/2013
4759,50977,REGULAR AIR,5/31/2013
4760,51011,EXPRESS AIR,6/7/2013
4761,51171,REGULAR AIR,6/14/2013
4762,51267,REGULAR AIR,6/21/2013
4763,51362,REGULAR AIR,6/28/2013
4764,51489,REGULAR AIR,7/5/2013
4765,51493,REGULAR AIR,7/12/2013
4766,51969,EXPRESS AIR,7/19/2013
4767,52003,REGULAR AIR,7/26/2013
4768,52196,REGULAR AIR,11/2/2012
4769,52292,REGULAR AIR,11/9/2012
4770,52423,REGULAR AIR,11/16/2012
4771,52448,REGULAR AIR,11/23/2012
4772,52580,REGULAR AIR,11/30/2012
4773,53056,REGULAR AIR,12/7/2012
4774,53060,REGULAR AIR,12/14/2012
4775,53283,REGULAR AIR,12/21/2012
4776,53344,DELIVERY TRUCK,12/28/2012
4777,53381,REGULAR AIR,1/4/2013
4778,53571,EXPRESS AIR,1/11/2013
4779,53635,DELIVERY TRUCK,1/18/2013
4780,53762,REGULAR AIR,1/25/2013
4781,54086,REGULAR AIR,2/1/2013
4782,54180,DELIVERY TRUCK,2/8/2013
4783,54215,REGULAR AIR,2/15/2013
4784,54336,REGULAR AIR,2/22/2013
4785,54467,REGULAR AIR,3/1/2013
4786,54534,REGULAR AIR,3/8/2013
4787,54564,REGULAR AIR,3/15/2013
4788,54692,REGULAR AIR,3/22/2013
4789,54727,EXPRESS AIR,3/29/2013
4790,54886,REGULAR AIR,4/5/2013
4791,54977,REGULAR AIR,4/12/2013
4792,55040,REGULAR AIR,4/19/2013
4793,55203,DELIVERY TRUCK,4/26/2013
4794,55330,REGULAR AIR,5/3/2013
4795,55494,DELIVERY TRUCK,5/10/2013
4796,55554,REGULAR AIR,5/17/2013
4797,56006,DELIVERY TRUCK,5/24/2013
4798,56130,REGULAR AIR,5/31/2013
4799,56162,REGULAR AIR,6/7/2013
4800,56261,REGULAR AIR,6/14/2013
4801,56358,EXPRESS AIR,6/21/2013
4802,56452,REGULAR AIR,6/28/2013
4803,56483,REGULAR AIR,7/5/2013
4804,56484,REGULAR AIR,7/12/2013
4805,56676,DELIVERY TRUCK,7/19/2013
4806,56740,REGULAR AIR,7/26/2013
4807,56802,REGULAR AIR,11/2/2012
4808,56868,REGULAR AIR,11/9/2012
4809,56869,EXPRESS AIR,11/16/2012
4810,57190,REGULAR AIR,11/23/2012
4811,57248,REGULAR AIR,11/30/2012
4812,57318,REGULAR AIR,12/7/2012
4813,57350,REGULAR AIR,12/14/2012
4814,57381,REGULAR AIR,12/21/2012
4815,57444,REGULAR AIR,12/28/2012
4816,57476,REGULAR AIR,1/4/2013
4817,57633,REGULAR AIR,1/11/2013
4818,57669,DELIVERY TRUCK,1/18/2013
4819,57734,REGULAR AIR,1/25/2013
4820,57760,REGULAR AIR,2/1/2013
4821,57891,REGULAR AIR,2/8/2013
4822,58084,REGULAR AIR,2/15/2013
4823,58179,DELIVERY TRUCK,2/22/2013
4824,58279,EXPRESS AIR,3/1/2013
4825,58369,EXPRESS AIR,3/8/2013
4826,58371,REGULAR AIR,3/15/2013
4827,58433,REGULAR AIR,3/22/2013
4828,58855,EXPRESS AIR,3/29/2013
4829,59173,REGULAR AIR,4/5/2013
4830,59363,REGULAR AIR,4/12/2013
4831,59553,REGULAR AIR,4/19/2013
4832,59681,EXPRESS AIR,4/26/2013
4833,59812,REGULAR AIR,5/3/2013
4834,59815,DELIVERY TRUCK,5/10/2013
4835,59971,REGULAR AIR,5/17/2013
4836,481,REGULAR AIR,5/24/2013
4837,834,REGULAR AIR,5/31/2013
4838,1414,EXPRESS AIR,6/7/2013
4839,2311,REGULAR AIR,6/14/2013
4840,2438,REGULAR AIR,6/21/2013
4841,2595,REGULAR AIR,6/28/2013
4842,2790,REGULAR AIR,7/5/2013
4843,3395,REGULAR AIR,7/12/2013
4844,4195,REGULAR AIR,7/19/2013
4845,4391,REGULAR AIR,7/26/2013
4846,4422,REGULAR AIR,11/2/2012
4847,4741,REGULAR AIR,11/9/2012
4848,4835,EXPRESS AIR,11/16/2012
4849,5028,REGULAR AIR,11/23/2012
4850,5095,EXPRESS AIR,11/30/2012
4851,5317,REGULAR AIR,12/7/2012
4852,5735,REGULAR AIR,12/14/2012
4853,5856,DELIVERY TRUCK,12/21/2012
4854,5891,DELIVERY TRUCK,12/28/2012
4855,6274,REGULAR AIR,1/4/2013
4856,6309,REGULAR AIR,1/11/2013
4857,6368,REGULAR AIR,1/18/2013
4858,6978,REGULAR AIR,1/25/2013
4859,7461,REGULAR AIR,2/1/2013
4860,9505,REGULAR AIR,2/8/2013
4861,9794,REGULAR AIR,2/15/2013
4862,10148,EXPRESS AIR,2/22/2013
4863,11045,REGULAR AIR,3/1/2013
4864,11074,REGULAR AIR,3/8/2013
4865,12449,DELIVERY TRUCK,3/15/2013
4866,14661,REGULAR AIR,3/22/2013
4867,15303,REGULAR AIR,3/29/2013
4868,15622,REGULAR AIR,4/5/2013
4869,15778,EXPRESS AIR,4/12/2013
4870,16166,REGULAR AIR,4/19/2013
4871,16768,EXPRESS AIR,4/26/2013
4872,17313,REGULAR AIR,5/3/2013
4873,17447,EXPRESS AIR,5/10/2013
4874,18145,REGULAR AIR,5/17/2013
4875,18215,DELIVERY TRUCK,5/24/2013
4876,18598,REGULAR AIR,5/31/2013
4877,19234,DELIVERY TRUCK,6/7/2013
4878,19555,EXPRESS AIR,6/14/2013
4879,19843,REGULAR AIR,6/21/2013
4880,20646,REGULAR AIR,6/28/2013
4881,21222,REGULAR AIR,7/5/2013
4882,22755,REGULAR AIR,7/12/2013
4883,23136,EXPRESS AIR,7/19/2013
4884,23685,REGULAR AIR,7/26/2013
4885,23745,REGULAR AIR,11/2/2012
4886,25571,REGULAR AIR,11/9/2012
4887,26053,REGULAR AIR,11/16/2012
4888,26277,EXPRESS AIR,11/23/2012
4889,26374,DELIVERY TRUCK,11/30/2012
4890,26944,REGULAR AIR,12/7/2012
4891,27013,REGULAR AIR,12/14/2012
4892,27904,REGULAR AIR,12/21/2012
4893,29767,EXPRESS AIR,12/28/2012
4894,29826,REGULAR AIR,1/4/2013
4895,30566,REGULAR AIR,1/11/2013
4896,30852,DELIVERY TRUCK,1/18/2013
4897,31204,REGULAR AIR,1/25/2013
4898,32513,REGULAR AIR,2/1/2013
4899,32641,EXPRESS AIR,2/8/2013
4900,33729,REGULAR AIR,2/15/2013
4901,34083,REGULAR AIR,2/22/2013
4902,34532,REGULAR AIR,3/1/2013
4903,35139,DELIVERY TRUCK,3/8/2013
4904,35239,REGULAR AIR,3/15/2013
4905,35875,REGULAR AIR,3/22/2013
4906,37125,REGULAR AIR,3/29/2013
4907,37158,REGULAR AIR,4/5/2013
4908,37380,DELIVERY TRUCK,4/12/2013
4909,37445,DELIVERY TRUCK,4/19/2013
4910,38212,REGULAR AIR,4/26/2013
4911,38661,DELIVERY TRUCK,5/3/2013
4912,39110,REGULAR AIR,5/10/2013
4913,39235,DELIVERY TRUCK,5/17/2013
4914,39270,DELIVERY TRUCK,5/24/2013
4915,39586,REGULAR AIR,5/31/2013
4916,39812,REGULAR AIR,6/7/2013
4917,40673,REGULAR AIR,6/14/2013
4918,41413,REGULAR AIR,6/21/2013
4919,41824,REGULAR AIR,6/28/2013
4920,42628,EXPRESS AIR,7/5/2013
4921,42722,REGULAR AIR,7/12/2013
4922,42753,REGULAR AIR,7/19/2013
4923,43013,REGULAR AIR,7/26/2013
4924,44198,DELIVERY TRUCK,1/11/2013
4925,44451,REGULAR AIR,11/2/2012
4926,44834,EXPRESS AIR,11/9/2012
4927,46053,REGULAR AIR,11/16/2012
4928,47329,REGULAR AIR,11/23/2012
4929,47461,DELIVERY TRUCK,11/30/2012
4930,47525,REGULAR AIR,12/7/2012
4931,48803,REGULAR AIR,12/14/2012
4932,49027,EXPRESS AIR,12/21/2012
4933,50822,REGULAR AIR,12/28/2012
4934,51714,DELIVERY TRUCK,1/4/2013
4935,51815,REGULAR AIR,1/11/2013
4936,51906,REGULAR AIR,1/18/2013
4937,52128,EXPRESS AIR,1/25/2013
4938,52675,EXPRESS AIR,2/1/2013
4939,53189,REGULAR AIR,2/8/2013
4940,54307,REGULAR AIR,2/15/2013
4941,54917,DELIVERY TRUCK,2/22/2013
4942,57511,EXPRESS AIR,3/1/2013
4943,57857,REGULAR AIR,3/8/2013
4944,57861,REGULAR AIR,3/15/2013
4945,58247,REGULAR AIR,3/22/2013
4946,58470,REGULAR AIR,3/29/2013
4947,58759,REGULAR AIR,4/5/2013
4948,59780,EXPRESS AIR,4/12/2013
4949,358,EXPRESS AIR,4/19/2013
4950,1767,REGULAR AIR,4/26/2013
4951,1863,REGULAR AIR,5/3/2013
4952,2915,DELIVERY TRUCK,5/10/2013
4953,3046,REGULAR AIR,5/17/2013
4954,4389,EXPRESS AIR,5/24/2013
4955,6180,REGULAR AIR,5/31/2013
4956,7078,REGULAR AIR,6/7/2013
4957,7654,REGULAR AIR,6/14/2013
4958,7746,REGULAR AIR,6/21/2013
4959,8387,EXPRESS AIR,6/28/2013
4960,8768,REGULAR AIR,7/5/2013
4961,9504,DELIVERY TRUCK,7/12/2013
4962,10341,REGULAR AIR,7/19/2013
4963,10982,EXPRESS AIR,7/26/2013
4964,14176,DELIVERY TRUCK,11/2/2012
4965,14497,DELIVERY TRUCK,11/9/2012
4966,15074,REGULAR AIR,11/16/2012
4967,15104,EXPRESS AIR,11/23/2012
4968,17445,REGULAR AIR,11/30/2012
4969,18593,REGULAR AIR,12/7/2012
4970,19652,REGULAR AIR,12/14/2012
4971,20743,DELIVERY TRUCK,12/21/2012
4972,21862,REGULAR AIR,12/28/2012
4973,22787,REGULAR AIR,1/4/2013
4974,23170,REGULAR AIR,1/11/2013
4975,23328,REGULAR AIR,1/18/2013
4976,24260,REGULAR AIR,1/25/2013
4977,24261,REGULAR AIR,2/1/2013
4978,26054,REGULAR AIR,2/8/2013
4979,27750,REGULAR AIR,2/15/2013
4980,27872,REGULAR AIR,2/22/2013
4981,31109,REGULAR AIR,3/1/2013
4982,32165,REGULAR AIR,3/8/2013
4983,32325,DELIVERY TRUCK,3/15/2013
4984,32931,REGULAR AIR,3/22/2013
4985,33189,REGULAR AIR,3/29/2013
4986,34311,REGULAR AIR,4/5/2013
4987,35111,REGULAR AIR,4/12/2013
4988,35173,REGULAR AIR,4/19/2013
4989,36773,DELIVERY TRUCK,4/26/2013
4990,36997,REGULAR AIR,5/3/2013
4991,37700,REGULAR AIR,5/10/2013
4992,38529,REGULAR AIR,5/17/2013
4993,40162,DELIVERY TRUCK,5/24/2013
4994,40612,EXPRESS AIR,5/31/2013
4995,41987,REGULAR AIR,6/7/2013
4996,42083,REGULAR AIR,6/14/2013
4997,42151,REGULAR AIR,6/21/2013
4998,42658,REGULAR AIR,6/28/2013
4999,43911,REGULAR AIR,7/5/2013
5000,44005,REGULAR AIR,7/12/2013
5001,44486,REGULAR AIR,7/19/2013
5002,45284,REGULAR AIR,7/26/2013
5003,45668,REGULAR AIR,11/2/2012
5004,46023,REGULAR AIR,11/9/2012
5005,46533,EXPRESS AIR,11/16/2012
5006,48321,REGULAR AIR,11/23/2012
5007,48673,REGULAR AIR,11/30/2012
5008,48742,REGULAR AIR,12/7/2012
5009,48998,DELIVERY TRUCK,12/14/2012
5010,50246,DELIVERY TRUCK,12/21/2012
5011,51200,REGULAR AIR,12/28/2012
5012,51271,REGULAR AIR,1/4/2013
5013,51297,REGULAR AIR,1/11/2013
5014,51842,REGULAR AIR,1/18/2013
5015,51968,REGULAR AIR,1/25/2013
5016,52578,REGULAR AIR,2/1/2013
5017,53027,EXPRESS AIR,2/8/2013
5018,54214,REGULAR AIR,2/15/2013
5019,54342,REGULAR AIR,2/22/2013
5020,54656,REGULAR AIR,3/1/2013
5021,54949,REGULAR AIR,3/8/2013
5022,55813,DELIVERY TRUCK,3/15/2013
5023,56834,DELIVERY TRUCK,3/22/2013
5024,57380,DELIVERY TRUCK,3/29/2013
5025,58722,REGULAR AIR,4/5/2013
5026,58981,EXPRESS AIR,4/12/2013
5027,59686,REGULAR AIR,4/19/2013
5028,6791,REGULAR AIR,4/26/2013
5029,9895,REGULAR AIR,5/3/2013
5030,11846,DELIVERY TRUCK,5/10/2013
